molecule_chembl_id,standard_value,canonical_smiles
CHEMBL3763819,12600.0,O=c1ccc2ccc(OCCCNC3CCN(Cc4ccccc4)CC3)cc2o1
CHEMBL3765760,30400.0,O=c1ccc2ccc(OCCNCCC3CCN(Cc4ccccc4)CC3)cc2o1
CHEMBL3764436,2750.0,Cc1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12
CHEMBL3765293,33900.0,O=c1cc(Cl)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1
CHEMBL3764166,33600.0,COc1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12
CHEMBL3764112,31900.0,CCOc1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12
CHEMBL3764408,28500.0,O=c1cc(C(F)(F)F)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1
CHEMBL3764334,45600.0,O=c1cc(-c2ccccc2)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1
CHEMBL3764644,2380.0,Cc1cc2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O
CHEMBL3764609,23400.0,Cc1c(C)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O
CHEMBL3764762,14700.0,Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12
CHEMBL3763535,2620.0,O=c1oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2
CHEMBL3765442,1930.0,Cc1cc(=O)oc2cc(CNC3CCN(Cc4ccccc4)CC3)ccc12
CHEMBL3764211,40500.0,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12
CHEMBL3769733,69360.0,CC(=O)N1N=C(c2ccncc2)OC1c1ccc(Cl)c(Cl)c1
CHEMBL3770005,217.99,COc1ccc(C2=NN(C(C)=O)C(c3ccc(Cl)c(Cl)c3)O2)cc1
CHEMBL3770842,19.35,CC(=O)N1N=C(c2ccc(C)cc2)OC1c1ccc(Cl)c(Cl)c1
CHEMBL3769956,626.82,CC(=O)N1N=C(c2ccc(Cl)cc2)OC1c1ccc(Cl)c(Cl)c1
CHEMBL3770489,9.46,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)c(Cl)c1
CHEMBL3769637,67.69,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc(Cl)c(Cl)c1
CHEMBL3769915,2460.0,CC(=O)N1N=C(c2ccccc2C)OC1c1ccc(Cl)c(Cl)c1
CHEMBL8663,19.0,C#CCN(C)C(C)Cc1ccccc1
CHEMBL3769586,523.46,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)O[C@H]1c1ccc(Cl)c(Cl)c1
CHEMBL3770019,7.61,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)O[C@@H]1c1ccc(Cl)c(Cl)c1
CHEMBL3771328,203.59,CC(=O)N1N=C(c2ccc(Cl)cc2)O[C@@H]1c1ccc(Cl)c(Cl)c1
CHEMBL3770421,21.2,CC(=O)c1cccc(OCc2cccc(C(F)(F)F)c2)c1
CHEMBL3771267,140.0,CC(=O)c1cccc(OCc2ccc(C)cc2)c1
CHEMBL3769472,893.0,CC(=O)c1cccc(OCc2cccc(C)c2)c1
CHEMBL3770333,16.5,CC(=O)c1cccc(OCc2ccc(Br)cc2)c1
CHEMBL3770616,96.3,CC(=O)c1cccc(OCc2cccc(Br)c2)c1
CHEMBL3771110,11.7,CC(=O)c1cccc(OCc2ccc(Cl)cc2)c1
CHEMBL3770487,34.2,CC(=O)c1cccc(OCc2cccc(Cl)c2)c1
CHEMBL3771077,86.4,CC(=O)c1cccc(OCc2ccc(F)cc2)c1
CHEMBL3770498,193.0,CC(=O)c1cccc(OCc2cccc(F)c2)c1
CHEMBL3770608,1950.0,CC(=O)c1cccc(OCc2ccccc2)c1
CHEMBL3769644,85.6,CC(=O)c1ccc(OCc2ccc(Br)cc2)cc1
CHEMBL3770747,214.0,CC(=O)c1ccc(OCc2cccc(Br)c2)cc1
CHEMBL3770942,77.8,CC(=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1
CHEMBL3770874,58.2,CC(=O)c1ccc(OCc2cccc(C(F)(F)F)c2)cc1
CHEMBL3771354,183.0,CC(=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1
CHEMBL3770084,63.2,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1
CHEMBL3771258,21.5,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1
CHEMBL3769812,311.0,CC(=O)c1ccc(OCc2ccccc2Cl)cc1
CHEMBL3770510,84.1,CC(=O)c1ccc(OCc2cc(F)c(F)c(F)c2)cc1
CHEMBL3771277,67.9,CC(=O)c1ccc(OCc2ccc(F)c(F)c2)cc1
CHEMBL3770562,27.3,CC(=O)c1ccc(OCc2ccc(F)cc2F)cc1
CHEMBL3770015,12.9,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1
CHEMBL3771339,83.1,CC(=O)c1ccc(OCc2cccc(F)c2)cc1
CHEMBL3770170,56.9,CC(=O)c1ccc(OCc2ccccc2F)cc1
CHEMBL3769430,96.5,CC(=O)c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1
CHEMBL3769905,104.0,CC(=O)c1ccc(OCc2cccc([N+](=O)[O-])c2)cc1
CHEMBL3769672,284.0,CC(=O)c1ccc(OCc2ccccc2[N+](=O)[O-])cc1
CHEMBL3770938,102.0,CC(=O)c1ccc(OCc2ccc(C)cc2)cc1
CHEMBL3771068,86.3,CC(=O)c1ccc(OCc2cccc(C)c2)cc1
CHEMBL3771057,77.1,CC(=O)c1ccc(OCc2ccccc2C)cc1
CHEMBL3278090,110.0,CC(=O)c1ccc(OCc2ccccc2)cc1
CHEMBL3770224,43.2,CC(=O)c1cccc(OCc2ccc(C(F)(F)F)cc2)c1
CHEMBL3769462,114.0,CC(=O)c1cccc(OCc2cccc([N+](=O)[O-])c2)c1
CHEMBL3769696,75.4,CC(=O)c1cccc(OCc2ccc([N+](=O)[O-])cc2)c1
CHEMBL3770527,2878.0,O=C1COc2ccccc2C2CC(c3ccccc3)=NN12
CHEMBL3769885,3522.0,CC(C)c1ccc(C2=NN3C(=O)COc4ccccc4C3C2)cc1
CHEMBL3770481,1782.0,O=C1COc2ccccc2C2CC(c3ccc(F)cc3)=NN12
CHEMBL3771008,1321.0,O=C1COc2ccccc2C2CC(c3ccccc3Cl)=NN12
CHEMBL3770540,2722.0,COc1ccc(C2=NN3C(=O)COc4ccc(Cl)cc4C3C2)cc1
CHEMBL3770839,1634.0,Cc1ccc(C2=NN3C(=O)COc4ccc(Cl)cc4C3C2)cc1
CHEMBL3769823,2568.0,O=C1COc2ccc(Cl)cc2C2CC(c3ccccc3)=NN12
CHEMBL3771168,504.0,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(Cl)cc3)=NN12
CHEMBL3770343,242.0,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(F)cc3)=NN12
CHEMBL3770982,584.0,O=C1COc2ccc(Cl)cc2C2CC(c3ccccc3F)=NN12
CHEMBL3769971,467.0,COc1ccc(C2=NN3C(=O)COc4c(Br)cc(Br)cc4C3C2)cc1
CHEMBL3770129,45240.0,Cc1ccc(C2=NN3C(=O)C(C)Oc4ccccc4C3C2)cc1
CHEMBL3770053,34670.0,CC1Oc2ccccc2C2CC(c3ccccc3)=NN2C1=O
CHEMBL3770032,452.0,CC1Oc2ccccc2C2CC(c3ccc(Cl)cc3)=NN2C1=O
CHEMBL3769793,348.0,CC1Oc2ccccc2C2CC(c3ccccc3Cl)=NN2C1=O
CHEMBL3770592,221.0,CC1Oc2ccccc2C2CC(c3ccc(F)cc3)=NN2C1=O
CHEMBL3770875,8.0,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12
CHEMBL3770377,2.9,O=C1CCc2ccc(OCc3ccc(Br)cc3)cc2N1
CHEMBL4299307,30000.0,CC(C)C[C@@H](NC(=O)[C@@H](CCCNN)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CCCCNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299278,30000.0,CC(C)C[C@@H](NC(=O)[C@@H](CCCNN)NC(=O)[C@@H](CO)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H]1CCCN1)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299324,29000.0,CC(C)C[C@H](NC(=O)[C@H](CCCNN)NC(=O)[C@H](CO)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H]1CCCN1)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299338,30000.0,CNNCCC[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299285,30000.0,CC(C)C[C@@H](NC(=O)[C@@H](CCCNN)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL3781125,84600.0,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)cc2)CC1
CHEMBL3781124,24400.0,CN1CCN(c2ccc(C(=O)Nc3ccc([C@H]4C[C@@H]4N)cc3)cc2)CC1
CHEMBL3780391,87.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(-c3ccoc3)cc2)cc1
CHEMBL3780674,100000.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2cccc(NC(=O)OCc3ccccc3)c2)cc1
CHEMBL3781329,600.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCOCC3)cc2)cc1
CHEMBL3780374,80200.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2cccc(N3CCOC3=O)c2)cc1
CHEMBL3780524,1600.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCOC3=O)cc2)cc1
CHEMBL3781494,100000.0,CN1CCC(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)cc2)CC1
CHEMBL3780542,62900.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCOCC3)c(NC(=O)OCc3ccccc3)c2)cc1
CHEMBL3781885,27800.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(NC(=O)OCc3ccccc3)c(N3CCOCC3)c2)cc1
CHEMBL3781560,100000.0,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)cc2NC(=O)OCc2ccccc2)CC1
CHEMBL3780774,33000.0,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCCCC3)c(NC(=O)OCc3ccccc3)c2)cc1
CHEMBL3781751,100000.0,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccccc2)CC1
CHEMBL3781364,4490.0,COc1cccc(/C=C/C(=O)c2cccc(C(F)(F)F)c2)c1OC
CHEMBL3782038,1970.0,COc1cccc(/C=C/C(=O)c2ccc(S(C)(=O)=O)cc2)c1OC
CHEMBL3780640,550.0,O=C(/C=C/c1cccc2c1OCO2)c1cccc(C(F)(F)F)c1
CHEMBL3781774,1000.0,CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc3c2OCO3)cc1
CHEMBL3781063,950.0,CSc1ccc(C(=O)/C=C/c2cccc3c2OCO3)cc1
CHEMBL3780160,1510.0,O=C(/C=C/c1cccc2c1OCO2)c1cccc(OC(F)(F)F)c1
CHEMBL3785355,100000.0,O=C(N[C@@H](CCCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)NCc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1
CHEMBL3787484,10000.0,Cc1ncc(NC(=O)c2cccc([C@@H]3C[C@H]3NC3CCOCC3)c2)s1
CHEMBL3787230,79000.0,c1ccc([C@@H]2C[C@H]2NCC2CCNCC2)cc1
CHEMBL3786192,25000.0,c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1
CHEMBL3785523,25000.0,CN1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1
CHEMBL3786578,10000.0,CN1CCN(c2ccc(C(=O)Nc3ccc([C@@H]4C[C@]4(N)CCc4ccccc4)cc3)cc2)CC1
CHEMBL3787372,10000.0,CC(C)S(=O)(=O)Nc1cccc(-c2ccc([C@H]3C[C@@H]3N)cc2)c1
CHEMBL3786420,27500.0,Cc1ccc(NC(=O)CCC(=O)OCC(=O)c2ccc(-c3ccccc3)cc2)cc1Cl
CHEMBL2288402,5940.0,CN(C)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1
CHEMBL3786785,808.0,CCN(C)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1
CHEMBL3786747,334.0,CCN(CC)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1
CHEMBL3786282,391.0,O=C1/C(=C/c2ccc(N3CCCC3)cc2)Oc2cc(O)cc(O)c21
CHEMBL3263556,393.0,O=C1/C(=C/c2ccc(N3CCCCC3)cc2)Oc2cc(O)cc(O)c21
CHEMBL1814450,340.0,O=C1/C(=C/c2ccc(N3CCOCC3)cc2)Oc2cc(O)cc(O)c21
CHEMBL3787128,10800.0,CN1CCN(c2ccc(/C=C3\Oc4cc(O)cc(O)c4C3=O)cc2)CC1
CHEMBL3785406,703.0,COc1cc(O)c2c(c1)O/C(=C\c1ccc(N(C)C)cc1)C2=O
CHEMBL3786378,226.0,COc1cc(O)c2c(c1)O/C(=C\c1ccc(N3CCCCC3)cc1)C2=O
CHEMBL3786723,1500.0,COc1cc(O)c2c(c1)O/C(=C\c1ccc(N3CCOCC3)cc1)C2=O
CHEMBL3799361,100000.0,N#Cc1cc2cc(-c3cccs3)n(O)c2cc1C#N
CHEMBL3797630,1790.0,COc1ccc(-c2cc3cc(C#N)c(C#N)cc3n2O)cc1
CHEMBL3800008,821.0,Cc1ccc(-c2cc3cc(C#N)c(C#N)cc3n2O)cc1
CHEMBL3798540,10300.0,N#Cc1cc2cc(-c3ccccc3)n(O)c2cc1C#N
CHEMBL3799754,74800.0,COn1c(-c2ccc(C)cc2)c(C=O)c2cc(C#N)c(C#N)cc21
CHEMBL3797374,100000.0,COn1c(-c2ccccc2)c(C=O)c2cc(C#N)c(C#N)cc21
CHEMBL3799747,100000.0,COc1ccc(-c2c(C=O)c3cc(C#N)c(C#N)cc3n2OC)cc1
CHEMBL3800179,100000.0,COn1c(-c2ccccc2)c(CO)c2cc(C#N)c(C#N)cc21
CHEMBL3800329,100000.0,COn1c(-c2ccc(C)cc2)c(CO)c2cc(C#N)c(C#N)cc21
CHEMBL3797506,100000.0,COc1ccc(-c2c(CO)c3cc(C#N)c(C#N)cc3n2OC)cc1
CHEMBL3797294,100000.0,COn1c(-c2ccccc2)c(Br)c2cc(C#N)c(C#N)cc21
CHEMBL3799207,7460.0,COn1c(-c2ccc(C)cc2)c(Br)c2cc(C#N)c(C#N)cc21
CHEMBL3800320,1940.0,CC(=O)On1c(-c2cccs2)cc2cc(C#N)c(C#N)cc21
CHEMBL3797476,56200.0,O=C(O)c1cc2cc(-c3ccccc3)n(O)c2cc1C(=O)O
CHEMBL3799394,100000.0,Cc1ccc(-c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1
CHEMBL3800487,100000.0,COc1ccc(-c2cc3cc(C(=O)O)c(C(=O)O)cc3n2O)cc1
CHEMBL3797638,100000.0,O=C(O)c1cc2cc(-c3cccs3)n(O)c2cc1C(=O)O
CHEMBL3797703,100000.0,COC(=O)c1cc2cc(-c3ccc(OC)cc3)n(OC)c2cc1C(=O)OC
CHEMBL3798815,83100.0,O=C1NC(=O)c2cc3c(cc21)cc(-c1ccccc1)n3O
CHEMBL3797838,8090.0,Cc1ccc(-c2cc3cc4c(cc3n2O)C(=O)NC4=O)cc1
CHEMBL3798000,100000.0,O=C1NC(=O)c2cc3c(cc21)cc(-c1cccs1)n3O
CHEMBL3799699,581.0,COn1c(-c2ccc(C)cc2)cc2cc3c(cc21)C(=O)NC3=O
CHEMBL3800292,3750.0,COn1c(-c2cccs2)cc2cc3c(cc21)C(=O)NC3=O
CHEMBL3797384,100000.0,COn1c(-c2ccccc2)cc2cc3c(cc21)C(=O)N(C)C3=O
CHEMBL3799006,100000.0,O=C1NC(=O)c2cc3c(Cl)c(-c4ccccc4)[nH]c3cc21
CHEMBL3797878,6790.0,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1ccccc1
CHEMBL3798677,923.0,Cc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)NC3=O)cc1
CHEMBL3799798,1210.0,COc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)NC3=O)cc1
CHEMBL3799429,100000.0,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)NC2=O)c1cccs1
CHEMBL3798483,100000.0,COc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)N(Cc2ccccc2)C3=O)cc1
CHEMBL3797944,100000.0,O=C(Cc1cc2c(cc1[N+](=O)[O-])C(=O)N(Cc1ccccc1)C2=O)c1cccs1
CHEMBL3798693,100000.0,O=C(Cc1cc(C(=O)O)c(C(=O)O)cc1[N+](=O)[O-])c1ccccc1
CHEMBL3799526,100000.0,Cc1ccc(C(=O)Cc2cc(C(=O)O)c(C(=O)O)cc2[N+](=O)[O-])cc1
CHEMBL3799080,100000.0,COc1ccc(C(=O)Cc2cc(C(=O)O)c(C(=O)O)cc2[N+](=O)[O-])cc1
CHEMBL3798998,100000.0,O=C(Cc1cc(C(=O)O)c(C(=O)O)cc1[N+](=O)[O-])c1cccs1
CHEMBL3805911,10510.0,CN(C)c1ccc(/C=C2\COc3cc(Cl)cc(Cl)c3C2=O)cn1
CHEMBL3806317,181.45,O=C1/C(=C/c2c[nH]c3ccccc23)COc2ccccc21
CHEMBL3806053,13760.0,O=C1/C(=C/c2ccc[nH]2)COc2ccccc21
CHEMBL3806027,20200.0,O=C1/C(=C/c2c[nH]cn2)COc2ccccc21
CHEMBL3805270,10210.0,O=C1/C(=C/c2c[nH]cn2)COc2cc(Cl)cc(Cl)c21
CHEMBL3806278,10620.0,COc1ccc2c(c1)OC/C(=C\c1c[nH]cn1)C2=O
CHEMBL3805041,3770.0,O=C1/C(=C/c2ccco2)COc2ccccc21
CHEMBL1384621,1130.0,O=C1/C(=C/c2cccs2)COc2ccccc21
CHEMBL3804976,1730.0,O=C1/C(=C/c2ccsc2)COc2ccccc21
CHEMBL3805175,213.22,CN(C)c1ccc(/C=C2\COc3ccccc3C2=O)cn1
CHEMBL3805869,2390.0,Nc1ccc(/C=C2\COc3ccccc3C2=O)cn1
CHEMBL3806180,8230.0,O=C1/C(=C/c2cccnc2)COc2ccccc21
CHEMBL3806133,12440.0,O=C1/C(=C/c2ccncc2)COc2ccccc21
CHEMBL1483268,2940.0,O=C1/C(=C/c2ccccn2)COc2ccccc21
CHEMBL3806014,10400.0,COc1ccc2c(c1)OC/C(=C\c1cnc(N(C)C)nc1)C2=O
CHEMBL3804967,10.58,CN(C)c1ncc(/C=C2\COc3cc(Cl)cc(Cl)c3C2=O)cn1
CHEMBL3805010,241.11,CN(C)c1ncc(/C=C2\COc3ccccc3C2=O)cn1
CHEMBL3805904,18330.0,Nc1ncc(/C=C2\COc3ccccc3C2=O)cn1
CHEMBL3896947,376.0,O=C1/C(=C/c2ccccc2)Cc2cc(O)ccc21
CHEMBL3925000,2420.0,O=C1/C(=C/c2ccccc2)Cc2ccc(O)cc21
CHEMBL3965044,84.0,O=C1/C(=C/c2cccc(F)c2)Cc2cc(O)ccc21
CHEMBL3933900,47.0,O=C1/C(=C/c2ccc(F)cc2)Cc2cc(O)ccc21
CHEMBL3924440,30.0,O=C1/C(=C/c2cccc(Cl)c2)Cc2cc(O)ccc21
CHEMBL3907033,13.0,O=C1/C(=C/c2ccc(Cl)cc2)Cc2cc(O)ccc21
CHEMBL3979091,13.0,O=C1/C(=C/c2cccc(Br)c2)Cc2cc(O)ccc21
CHEMBL3950873,5.3,O=C1/C(=C/c2ccc(Br)cc2)Cc2cc(O)ccc21
CHEMBL3958135,52.0,Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1
CHEMBL3986834,5.2,Cc1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1
CHEMBL3971638,130.0,N#Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1
CHEMBL3900500,316.0,N#Cc1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1
CHEMBL3928890,14.0,O=C1/C(=C/c2ccc(Cl)c(Cl)c2)Cc2cc(O)ccc21
CHEMBL3891485,966.0,O=C1/C(=C/c2cccc(O)c2)Cc2cc(O)ccc21
CHEMBL3890408,2740.0,O=C1/C(=C/c2ccc(O)cc2)Cc2cc(O)ccc21
CHEMBL3918471,471.0,COc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1
CHEMBL3979733,768.0,CN(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1
CHEMBL3909535,215.0,CC(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1
CHEMBL28591,2570.0,O=C1/C(=C/c2ccccc2)Cc2ccccc21
CHEMBL28855,31.0,CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)cc1
CHEMBL3902894,9.2,COc1ccc2c(c1)C/C(=C\c1ccccc1)C2=O
CHEMBL1906073,60.0,COc1ccc2c(c1)C/C(=C\c1ccc(N(C)C)cc1)C2=O
CHEMBL3818512,100000.0,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1
CHEMBL3916769,100000.0,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1
CHEMBL3818089,13100.0,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O
CHEMBL3892044,100000.0,O=C(/C=C/c1cccc(O)c1)NCCC1CCN(Cc2ccccc2)CC1
CHEMBL3819320,100000.0,O=C(/C=C/c1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1
CHEMBL3965783,8300.0,O=C(/C=C/c1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1
CHEMBL3818992,6000.0,O=C(/C=C/c1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1
CHEMBL3936989,100000.0,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c(OC)c1
CHEMBL3945872,7700.0,COc1cc(/C=C/C(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O
CHEMBL3919086,100000.0,COc1cccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c1
CHEMBL3978533,100000.0,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1
CHEMBL3970226,29000.0,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1
CHEMBL86304,1000000.0,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
CHEMBL3923040,100000.0,CN(Cc1ccccc1F)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2
CHEMBL3932083,8320.0,CN(Cc1cccc(F)c1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2
CHEMBL3950869,5960.0,CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2
CHEMBL3923134,128200.0,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccccc3F)ccc21
